danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,hit
0.905,0.55,1,0.372,0.0628,0.0,0.0644,0.52,100.813,211320,-7.558,1
0.569,0.869,8,0.215,0.216,0.0,0.087,0.707,96.07,210293,-3.351,1
0.721,0.621,1,0.306,0.00469,0.0103,0.199,0.568,159.967,228933,-4.378,1
0.753,0.881,7,0.0688,0.0909,0.0,0.173,0.808,140.007,243280,-5.063,1
0.674,0.773,8,0.288,0.00694,0.0,0.312,0.506,78.001,267720,-6.002,1
0.8,0.496,7,0.0506,0.000298,0.0,0.0697,0.357,128.29,256347,-7.135,1
0.901,0.392,9,0.105,0.0525,0.0,0.102,0.761,100.014,219187,-4.414,0
0.19,0.716,2,0.0756,9.04e-05,0.0106,0.981,0.355,166.616,318976,-11.026,1
0.822,0.673,4,0.228,0.144,0.0,0.323,0.85,120.02,245107,-6.141,0
0.802,0.785,9,0.207,0.14,0.0,0.123,0.435,99.998,206400,-4.781,1
0.745,0.62,11,0.148,0.0131,0.0,0.118,0.603,99.985,234733,-8.24,1
0.694,0.511,8,0.0449,0.274,0.0,0.166,0.931,87.014,198880,-9.34,1
0.614,0.574,11,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,-7.961,1
0.448,0.875,1,0.108,0.00876,0.0,0.653,0.683,169.898,212013,-6.383,0
0.868,0.916,1,0.277,0.463,0.0,0.071,0.729,102.827,249507,-3.119,0
0.856,0.754,7,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,-2.728,0
0.745,0.739,1,0.083,0.131,1.23e-06,0.101,0.481,100.002,201213,-4.461,0
0.86,0.861,6,0.307,0.0361,4.07e-05,0.113,0.79,143.184,271053,-7.131,0
0.779,0.562,6,0.0578,0.111,0.0,0.0968,0.684,86.01,283360,-7.031,0
0.66,0.208,9,0.0399,0.312,0.382,0.0672,0.182,96.914,131080,-16.925,0
0.591,0.0476,5,0.075,0.892,0.906,0.0923,0.268,115.871,281547,-25.758,1
0.888,0.632,1,0.219,0.19,0.0,0.101,0.662,91.979,266067,-3.872,1
0.675,0.501,10,0.22,0.0541,0.0,0.429,0.532,139.861,260600,-6.183,1
0.826,0.647,5,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223000,-6.306,0
0.74,0.841,6,0.237,0.023,0.0,0.112,0.673,83.007,248627,-2.891,0
0.686,0.818,5,0.241,0.0374,0.0,0.329,0.633,83.182,293800,-5.111,0
0.743,0.705,11,0.0431,0.105,0.0,0.224,0.965,121.469,211533,-4.803,1
0.507,0.686,4,0.102,0.226,0.0,0.387,0.618,93.615,198680,-4.074,1
0.653,0.555,0,0.0381,0.0209,0.0,0.102,0.556,109.732,241680,-5.269,0
0.677,0.946,6,0.0553,0.185,3.56e-06,0.274,0.948,96.011,240973,-2.887,1
0.693,0.704,6,0.0506,0.753,0.0,0.121,0.514,128.288,327160,-4.465,0
0.865,0.844,8,0.311,0.0582,0.0,0.373,0.755,150.09,205120,-4.946,1
0.664,0.465,8,0.0317,0.559,0.00174,0.125,0.281,127.932,284160,-9.711,0
0.642,0.941,9,0.322,0.0945,1.41e-05,0.249,0.611,197.683,261400,-5.082,0
0.828,0.58,7,0.0941,0.0255,0.0,0.103,0.407,89.973,235067,-4.395,1
0.549,0.693,7,0.427,0.0325,0.0,0.62,0.475,93.864,236653,-7.139,1
0.6,0.641,1,0.0423,0.0498,1.49e-06,0.0982,0.642,163.153,336507,-4.237,0
0.601,0.945,1,0.221,0.0169,0.0,0.0621,0.565,168.408,240000,-3.36,0
0.597,0.676,2,0.127,0.321,0.0,0.127,0.507,117.967,244160,-6.019,1
0.894,0.791,2,0.112,0.0183,0.0,0.0388,0.583,105.018,250373,-4.699,1
0.876,0.647,11,0.28,0.16,0.0,0.238,0.961,86.993,223067,-3.917,1
0.797,0.502,10,0.0968,0.0154,0.0,0.1,0.385,106.997,236520,-3.925,0
0.836,0.724,10,0.145,0.0336,0.0,0.279,0.735,115.721,253253,-5.789,0
0.868,0.805,11,0.178,0.126,0.0,0.096,0.544,143.983,231200,-3.218,0
0.587,0.35,2,0.0318,0.74,0.0,0.156,0.17,74.479,259453,-10.954,1
0.61,0.729,1,0.221,0.0129,1.05e-05,0.339,0.882,204.644,229333,-5.672,1
0.828,0.672,6,0.0543,0.0988,0.0,0.391,0.776,107.996,259733,-6.456,1
0.833,0.515,11,0.0462,0.347,0.00156,0.116,0.4,97.035,257333,-5.0,0
0.782,0.661,9,0.0459,0.00743,0.00113,0.0249,0.816,128.012,468293,-6.279,0
0.858,0.656,6,0.358,0.114,0.0,0.141,0.969,59.972,219080,-4.96,0
0.714,0.885,7,0.0411,0.211,3.87e-06,0.255,0.91,141.371,183293,-5.922,1
0.511,0.589,5,0.235,0.404,0.0,0.485,0.757,100.814,214960,-6.179,0
0.71,0.653,5,0.236,0.111,0.0,0.11,0.943,94.007,254867,-8.305,1
0.657,0.734,8,0.484,0.149,0.0,0.139,0.434,91.03,223507,-4.832,0
0.717,0.597,2,0.189,0.292,0.0,0.128,0.566,95.018,234853,-7.83,1
0.678,0.94,4,0.328,0.171,0.0,0.338,0.643,180.92,205027,-3.144,0
0.798,0.741,9,0.0284,0.0432,3e-06,0.252,0.708,104.945,290560,-6.802,1
0.785,0.614,4,0.451,0.873,0.0,0.354,0.566,100.121,232333,-7.312,1
0.51,0.863,4,0.402,0.155,2.93e-06,0.375,0.628,85.599,245827,-4.56,0
0.871,0.597,5,0.0464,0.126,0.000115,0.0638,0.635,125.999,234000,-4.932,0
0.796,0.615,2,0.0712,0.0183,0.0,0.0463,0.733,101.978,251800,-5.053,0
0.513,0.826,10,0.132,0.106,0.0,0.0675,0.889,76.91,265027,-3.651,0
0.884,0.697,11,0.128,0.0509,0.0,0.094,0.322,101.965,252440,-6.022,1
0.605,0.678,7,0.0323,0.2,0.0,0.0798,0.443,98.036,217440,-7.406,1
0.559,0.733,2,0.171,0.314,0.0,0.284,0.611,145.115,316053,-5.659,0
0.674,0.897,8,0.259,0.181,0.0,0.195,0.525,91.194,235907,-3.053,1
0.558,0.801,5,0.0295,0.00712,0.0107,0.131,0.85,132.023,195227,-7.691,0
0.662,0.748,5,0.268,0.688,8.43e-06,0.0841,0.535,82.331,239027,-3.041,0
0.937,0.695,0,0.134,0.000577,3.19e-05,0.295,0.457,99.997,278707,-6.932,1
0.843,0.7,9,0.26,0.127,0.0,0.876,0.675,95.05,293053,-3.249,0
0.896,0.552,4,0.102,0.273,0.0,0.0662,0.657,93.001,237840,-6.11,0
0.495,0.894,10,0.102,0.136,0.0,0.106,0.777,168.062,274360,-4.89,1
0.772,0.724,6,0.307,0.0149,0.0,0.355,0.518,84.038,298600,-5.799,0
0.655,0.488,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827,-9.17,1
0.872,0.838,6,0.26,0.055,0.0,0.0596,0.932,98.011,272093,-6.687,1
0.927,0.596,10,0.301,0.0979,0.0,0.283,0.914,94.997,224667,-7.058,0
0.839,0.612,8,0.179,0.484,0.0,0.0839,0.891,152.0,258947,-8.777,1
0.81,0.791,7,0.181,0.0893,0.0,0.0838,0.948,153.067,314400,-5.909,1
0.839,0.625,9,0.15,0.0752,0.0,0.26,0.731,95.511,246267,-5.699,1
0.575,0.496,4,0.164,0.0945,0.0,0.0891,0.288,103.49,244227,-6.716,0
0.726,0.717,5,0.0296,0.439,0.0,0.0622,0.877,108.962,196960,-5.139,1
0.691,0.873,8,0.151,0.125,0.0,0.0913,0.538,99.997,243400,-3.519,1
0.833,0.735,1,0.0832,0.095,4.07e-05,0.0809,0.861,103.961,222040,-7.421,1
0.778,0.951,2,0.0639,0.07,2.25e-06,0.0735,0.573,124.978,227427,-4.653,0
0.583,0.66,11,0.0377,0.181,0.0,0.0979,0.861,151.956,255560,-5.078,1
0.894,0.404,9,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507,-5.913,0
0.742,0.666,9,0.098,0.132,0.0,0.0758,0.867,150.035,226813,-7.298,0
0.331,0.943,4,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,-3.188,0
0.849,0.499,2,0.271,0.117,4.97e-05,0.268,0.504,92.982,359973,-7.872,1
0.717,0.85,10,0.0473,0.368,0.0,0.0495,0.805,119.005,204000,-5.329,1
0.827,0.654,6,0.142,0.00904,0.00125,0.147,0.894,99.047,223493,-5.797,0
0.851,0.848,7,0.181,0.00472,0.0,0.0783,0.897,144.092,254707,-5.136,1
0.844,0.599,1,0.287,0.0369,0.0,0.141,0.784,97.195,215467,-3.939,0
0.576,0.807,6,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,-3.908,0
0.648,0.759,6,0.306,0.0142,0.0,0.648,0.518,85.996,324307,-4.315,1
0.586,0.927,11,0.194,0.00924,1.85e-06,0.344,0.528,73.023,316133,-4.077,0
0.941,0.721,2,0.155,0.00766,0.0,0.0485,0.707,99.042,169600,-4.921,1
0.639,0.807,5,0.261,0.127,0.0,0.093,0.793,122.18,291867,-6.566,0
0.813,0.704,0,0.289,0.236,0.0,0.098,0.792,95.067,248147,-3.427,1
0.715,0.696,0,0.203,0.423,0.0,0.121,0.725,85.113,293373,-5.545,1
0.558,0.823,10,0.132,0.0102,9.45e-05,0.209,0.564,138.376,236773,-4.588,1
0.692,0.496,7,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960,-7.332,1
0.319,0.242,8,0.035,0.904,0.0,0.0466,0.407,77.782,179000,-8.851,1
0.773,0.879,11,0.039,0.402,0.772,0.161,0.943,98.04,244632,-4.996,1
0.837,0.736,10,0.378,0.225,0.0,0.0549,0.905,104.907,234093,-8.367,0
0.895,0.827,8,0.0598,0.343,0.000951,0.0435,0.899,101.2,265560,-4.465,1
0.768,0.968,6,0.36,0.0974,0.0,0.139,0.676,99.847,236707,-2.798,1
0.59,0.929,2,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,-3.236,1
0.699,0.668,1,0.106,0.265,0.0,0.141,0.472,83.074,254467,-5.305,1
0.764,0.648,1,0.206,0.0563,0.0,0.414,0.391,90.1,278720,-6.639,1
0.707,0.538,0,0.505,0.362,0.0,0.317,0.439,121.732,234893,-5.264,1
0.764,0.873,2,0.291,0.0608,0.000363,0.0756,0.719,93.073,258067,-6.21,1
0.604,0.85,11,0.49,0.0252,0.0,0.301,0.497,122.374,250320,-5.847,0
0.896,0.703,11,0.221,0.0697,6.07e-06,0.0699,0.618,95.059,223583,-6.032,1
0.702,0.78,9,0.168,0.0956,0.0,0.105,0.375,135.991,261987,-5.379,1
0.927,0.838,10,0.227,0.00793,1.11e-06,0.488,0.69,93.031,211400,-2.741,0
0.52,0.915,6,0.238,0.00928,0.0,0.215,0.583,170.677,278627,-2.743,1
0.759,0.675,9,0.313,0.228,0.0,0.15,0.328,89.642,205560,-5.148,0
0.657,0.464,4,0.0614,0.548,0.0,0.161,0.598,75.982,227067,-7.573,0
0.863,0.225,0,0.122,0.923,0.0404,0.0884,0.917,115.941,151440,-16.861,1
0.784,0.459,4,0.317,0.0847,0.0,0.079,0.618,164.062,304000,-9.74,0
0.729,0.731,4,0.0682,0.235,1.35e-06,0.391,0.838,138.204,302720,-4.823,1
0.736,0.741,1,0.392,0.0691,0.0,0.053,0.95,121.328,243040,-4.458,0
0.546,0.71,11,0.127,0.056,0.19,0.111,0.268,165.544,447440,-8.22,0
0.571,0.404,7,0.392,0.116,0.000567,0.0913,0.487,86.472,337573,-9.271,1
0.569,0.894,9,0.318,0.00715,0.0,0.158,0.293,188.892,229107,-4.931,0
0.595,0.639,7,0.275,0.0663,0.0,0.0588,0.7,95.912,233227,-3.159,1
0.767,0.654,1,0.289,0.372,0.0,0.147,0.546,138.062,294067,-9.088,0
0.799,0.708,7,0.114,0.0208,8.69e-06,0.115,0.82,96.954,228560,-3.833,1
0.64,0.889,2,0.322,0.107,0.0,0.339,0.436,99.931,298853,-3.073,1
0.584,0.894,9,0.429,0.176,0.0,0.169,0.786,94.383,217840,-1.605,0
0.727,0.552,2,0.14,0.227,0.000164,0.198,0.607,168.189,289160,-8.074,0
0.769,0.685,1,0.177,0.133,0.0,0.667,0.771,93.043,290387,-5.648,1
0.791,0.666,8,0.341,0.0256,6.33e-06,0.0796,0.938,90.345,232533,-5.484,1
0.664,0.782,0,0.0303,0.00346,0.0,0.441,0.674,120.049,204040,-4.768,1
0.854,0.847,2,0.258,0.212,0.0,0.0894,0.651,86.062,255227,-3.03,1
0.92,0.811,4,0.117,0.159,0.0026,0.0935,0.602,97.117,227867,-2.892,0
0.819,0.778,1,0.21,0.029,0.0,0.215,0.779,96.72,275267,-5.839,0
0.723,0.84,1,0.0608,0.0619,0.0,0.0945,0.827,94.332,239267,-3.523,0
0.721,0.794,4,0.132,0.0195,0.00013,0.283,0.562,103.211,228493,-6.134,1
0.598,0.711,3,0.434,0.266,0.0,0.599,0.87,91.627,317000,-5.373,0
0.662,0.613,9,0.189,0.0899,0.0,0.0831,0.401,83.015,231133,-7.553,1
0.974,0.586,0,0.18,0.12,0.0,0.0585,0.689,113.998,260480,-3.801,1
0.836,0.491,1,0.19,0.139,0.0,0.0489,0.862,97.303,254227,-5.734,1
0.745,0.947,6,0.331,0.252,0.000238,0.342,0.679,121.037,296640,-5.113,0
0.842,0.656,5,0.107,0.16,0.0,0.0626,0.95,102.794,207133,-3.189,0
0.679,0.159,5,0.0466,0.951,0.848,0.0889,0.174,107.027,274205,-12.452,1
0.915,0.442,9,0.226,0.0102,1.62e-05,0.279,0.65,92.81,266960,-6.321,0
0.409,0.611,5,0.047,0.293,2.59e-06,0.103,0.473,77.984,202680,-5.733,1
0.754,0.767,6,0.186,0.0214,0.0,0.172,0.815,83.014,204707,-5.587,1
0.795,0.719,2,0.0804,0.0796,0.0,0.321,0.847,99.854,240867,-3.187,1
0.822,0.728,8,0.0732,0.0353,4.12e-05,0.0818,0.899,93.934,266307,-4.576,1
0.871,0.486,7,0.0921,0.00144,0.00631,0.292,0.664,99.976,224160,-10.73,1
0.476,0.663,6,0.191,0.182,0.0,0.321,0.525,74.884,276360,-6.905,1
0.905,0.703,10,0.176,0.0793,0.0,0.0554,0.865,94.999,253627,-2.345,1
0.775,0.897,9,0.106,0.0234,4.19e-05,0.536,0.719,127.004,230507,-8.327,1
0.741,0.815,5,0.0658,0.0145,0.0,0.326,0.766,96.07,259627,-4.078,0
0.742,0.788,1,0.31,0.00961,0.105,0.0864,0.848,85.835,241573,-9.197,1
0.589,0.809,11,0.41,0.0235,0.0,0.324,0.695,103.103,230533,-6.327,0
0.873,0.652,11,0.362,0.101,0.0,0.0674,0.937,95.144,261400,-5.502,0
0.774,0.75,0,0.0979,0.13,0.0,0.498,0.809,95.941,229274,-7.499,1
0.84,0.706,5,0.2,0.208,0.0,0.241,0.839,96.673,245133,-6.104,0
0.7,0.63,6,0.0444,0.195,0.0,0.034,0.399,131.95,251067,-3.344,1
0.751,0.786,3,0.383,0.0126,0.0,0.107,0.679,95.989,200840,-7.441,0
0.815,0.852,2,0.401,0.0958,1.32e-06,0.0288,0.717,184.666,295347,-6.176,1
0.833,0.68,7,0.227,0.157,0.0,0.189,0.641,98.996,242093,-5.408,1
0.623,0.602,6,0.325,0.228,1.11e-06,0.0737,0.714,87.379,228973,-5.733,0
0.835,0.432,1,0.06,0.428,4.57e-06,0.0508,0.661,125.852,299067,-9.311,0
0.705,0.872,11,0.126,0.0618,0.0,0.227,0.75,93.628,207040,-3.557,0
0.468,0.404,5,0.0286,0.689,0.0,0.177,0.148,138.115,240173,-7.25,1
0.79,0.672,0,0.0482,0.0356,1.42e-05,0.148,0.619,137.48,224600,-6.887,1
0.801,0.66,5,0.286,0.175,9.5e-06,0.0748,0.295,93.036,212293,-8.267,0
0.896,0.649,8,0.208,0.177,0.0,0.0759,0.822,99.107,213533,-3.792,1
0.775,0.837,10,0.39,0.0383,0.0,0.315,0.807,95.86,244600,-4.965,0
0.854,0.768,6,0.339,0.0554,0.0,0.041,0.633,106.07,257067,-4.086,1
0.857,0.612,5,0.0334,0.0576,0.643,0.0992,0.616,114.995,294123,-10.77,0
0.887,0.759,9,0.274,0.00998,9.97e-05,0.0967,0.488,104.471,356373,-5.762,0
0.761,0.442,0,0.298,0.108,0.0,0.3,0.763,90.03,169822,-15.125,0
0.596,0.661,5,0.226,0.31,0.0,0.0847,0.86,129.491,232573,-6.239,0
0.908,0.557,8,0.107,0.242,0.0,0.0709,0.897,90.032,230133,-4.243,0
0.622,0.669,9,0.329,0.0266,2.97e-06,0.152,0.57,93.839,252987,-8.419,1
0.907,0.66,9,0.222,0.229,1.41e-06,0.326,0.833,97.009,188027,-5.585,0
0.578,0.87,0,0.0323,0.00268,0.412,0.0346,0.667,139.992,227133,-6.422,0
0.86,0.687,9,0.433,0.399,0.0,0.67,0.622,100.934,303027,-7.203,0
0.725,0.52,6,0.297,0.315,0.0,0.123,0.84,147.159,242267,-9.347,0
0.931,0.484,5,0.221,0.218,1.54e-05,0.0705,0.664,100.967,218560,-7.735,0
0.867,0.773,9,0.0351,0.0149,0.000252,0.0878,0.772,129.961,152507,-8.132,1
0.768,0.7,1,0.305,0.00185,0.0,0.0901,0.659,79.996,302106,-8.021,1
0.756,0.808,5,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,264847,-3.655,1
0.92,0.487,10,0.182,0.0103,0.0,0.0411,0.806,92.836,241400,-5.578,0
0.656,0.363,4,0.0412,0.627,0.533,0.101,0.33,76.043,248440,-14.448,0
0.854,0.61,6,0.258,0.0294,0.0,0.271,0.673,94.817,256440,-7.295,0
0.723,0.644,0,0.45,0.151,0.0,0.199,0.743,189.537,222360,-4.803,1
0.935,0.781,6,0.197,0.0158,0.0,0.164,0.918,123.894,226160,-5.795,0
0.777,0.537,1,0.0619,0.00406,0.0,0.129,0.464,87.996,232373,-12.123,0
0.61,0.723,4,0.0422,0.0103,0.0447,0.0748,0.45,97.147,229733,-7.572,1
0.831,0.79,1,0.165,0.0024,0.0,0.0515,0.791,93.14,262827,-4.714,0
0.635,0.854,10,0.0612,0.00579,0.0083,0.0623,0.59,100.851,252707,-5.02,0
0.613,0.735,7,0.473,0.98,0.0,0.129,0.755,84.428,216024,-3.048,0
0.797,0.586,1,0.25,0.00398,0.0,0.0523,0.414,99.085,295960,-4.991,0
0.852,0.604,0,0.0642,0.0503,0.0,0.327,0.667,94.762,227547,-4.569,1
0.831,0.826,8,0.324,0.255,0.0,0.107,0.716,132.958,294040,-6.28,0
0.719,0.863,5,0.435,0.414,5.19e-06,0.147,0.765,87.579,239933,-4.148,0
0.854,0.903,11,0.147,0.0423,0.00576,0.316,0.814,131.02,222080,-6.821,0
0.713,0.963,7,0.12,0.247,0.0,0.125,0.631,123.82,208533,-3.979,1
0.747,0.646,7,0.191,0.273,3.7e-06,0.0931,0.73,87.011,259333,-9.185,1
0.78,0.768,6,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107,-4.325,0
0.584,0.682,10,0.333,0.0404,0.0,0.352,0.722,105.17,233053,-9.597,0
0.818,0.883,0,0.0695,0.0202,0.000767,0.243,0.405,93.67,250173,-4.547,1
0.603,0.782,2,0.162,0.118,0.0,0.363,0.731,124.303,257893,-4.832,1
0.897,0.492,2,0.395,0.0977,4.26e-06,0.115,0.48,139.847,162116,-11.555,1
0.74,0.835,7,0.0398,0.00295,0.775,0.0317,0.151,126.006,369524,-7.75,1
0.788,0.594,6,0.336,0.0249,1.65e-05,0.0534,0.691,83.84,228907,-4.864,0
0.784,0.872,1,0.316,0.0408,0.000632,0.137,0.908,158.063,268693,-5.321,0
0.577,0.654,0,0.0321,0.0143,0.0,0.114,0.13,111.993,285893,-7.9,0
0.557,0.826,11,0.366,0.0128,0.0,0.187,0.514,157.167,270368,-9.097,0
0.478,0.837,10,0.0571,0.00791,1.38e-05,0.109,0.48,93.782,235613,-6.961,0
0.442,0.967,9,0.0842,0.0644,0.0,0.378,0.56,159.984,209082,-3.343,1
0.782,0.675,8,0.0706,0.00814,0.0,0.0978,0.663,106.956,257307,-5.096,0
0.922,0.909,10,0.27,0.0281,0.0,0.0856,0.309,95.295,161507,-2.429,0
0.545,0.894,11,0.265,0.0124,0.0,0.314,0.743,180.043,278467,-5.42,0
0.88,0.814,11,0.14,0.168,0.00672,0.0584,0.942,138.083,283067,-6.307,0
0.777,0.601,2,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,-5.931,1
0.583,0.578,2,0.0499,0.217,0.0,0.106,0.624,79.088,319107,-5.183,0
0.338,0.88,1,0.171,0.00154,1.89e-06,0.34,0.926,188.916,200933,-5.346,1
0.635,0.296,3,0.0298,0.562,1.97e-06,0.11,0.198,97.998,227067,-13.728,1
0.867,0.487,1,0.266,0.167,0.0,0.108,0.696,110.026,287907,-14.044,1
0.458,0.931,2,0.0896,0.00993,0.0,0.51,0.335,84.841,242507,-2.614,0
0.637,0.867,2,0.0298,0.00575,0.00798,0.0542,0.731,92.826,335200,-5.427,1
0.924,0.74,8,0.0774,0.0827,0.0,0.163,0.621,133.974,222293,-1.299,1
0.485,0.896,5,0.201,0.334,0.0,0.224,0.899,189.1,249307,-4.636,0
0.612,0.491,6,0.0593,0.0715,1.2e-06,0.378,0.586,147.916,231240,-8.794,1
0.472,0.532,10,0.0319,0.586,0.0,0.106,0.152,129.777,257360,-5.882,1
0.688,0.815,0,0.321,0.263,0.0,0.151,0.587,176.086,260307,-4.761,1
0.727,0.445,1,0.291,0.339,0.0,0.18,0.527,81.125,215467,-11.241,1
0.51,0.726,1,0.0337,0.265,0.0,0.0911,0.489,146.553,241000,-7.0,1
0.88,0.757,8,0.24,0.189,0.0,0.0932,0.863,94.009,262200,-3.825,1
0.761,0.782,10,0.0601,0.139,0.0,0.0648,0.766,101.886,174667,-6.58,0
0.771,0.826,7,0.261,0.166,0.0,0.358,0.338,98.368,278533,-7.458,1
0.934,0.459,1,0.189,0.0516,0.0,0.222,0.697,103.04,239547,-7.654,1
0.946,0.837,1,0.164,0.00084,0.0,0.0482,0.893,99.883,259307,-5.355,0
0.708,0.941,7,0.119,0.196,0.00283,0.0402,0.934,174.041,252733,-5.132,1
0.752,0.753,6,0.357,0.114,0.0,0.317,0.604,102.549,289867,-7.721,0
0.816,0.775,11,0.234,0.16,0.00031,0.0543,0.527,93.431,270587,-3.323,1
0.718,0.708,7,0.289,0.0807,0.0,0.132,0.49,191.601,273787,-5.229,1
0.868,0.964,2,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,312960,-3.72,1
0.704,0.873,11,0.144,0.121,5.12e-06,0.24,0.742,154.914,366880,-4.057,0
0.294,0.278,7,0.0411,0.634,0.771,0.359,0.173,151.23,516413,-12.227,1
0.827,0.783,9,0.0869,0.0692,0.0,0.628,0.832,117.934,233907,-3.918,0
0.626,0.581,7,0.0859,0.162,0.0,0.125,0.229,77.526,151573,-5.017,1
0.669,0.592,7,0.0317,0.166,0.0,0.114,0.51,75.938,237667,-4.628,1
0.864,0.641,6,0.279,0.0473,0.0,0.584,0.678,93.526,307827,-2.988,0
0.881,0.685,7,0.235,0.0109,0.0,0.263,0.725,95.009,235040,-4.064,1
0.583,0.435,8,0.0386,0.434,5.49e-05,0.102,0.292,72.01,276013,-8.784,1
0.686,0.411,2,0.0245,0.283,4.17e-06,0.108,0.497,90.995,179760,-12.415,0
0.871,0.648,10,0.278,0.264,0.0,0.2,0.628,92.301,355067,-7.825,0
0.849,0.635,0,0.266,0.0344,0.0,0.082,0.856,92.003,213907,-9.425,1
0.544,0.65,10,0.144,0.164,0.0,0.225,0.833,84.372,272000,-8.714,0
0.607,0.507,10,0.0242,0.112,0.0,0.103,0.275,84.938,278440,-8.294,1
0.861,0.597,10,0.162,0.0983,0.0,0.176,0.694,107.016,268453,-7.221,0
0.781,0.633,11,0.291,0.0969,0.000984,0.154,0.913,100.414,174800,-6.983,0
0.592,0.499,5,0.277,0.174,0.0,0.122,0.863,125.824,244416,-7.806,1
0.79,0.656,8,0.301,0.00913,0.0,0.131,0.498,95.583,206240,-11.13,0
0.853,0.733,4,0.125,0.0302,6.97e-06,0.395,0.669,91.99,284693,-5.033,1
0.837,0.819,2,0.211,0.000507,0.0,0.323,0.643,149.918,167400,-5.245,1
0.728,0.636,11,0.171,0.00677,8.47e-05,0.296,0.821,96.512,280880,-7.033,0
0.792,0.694,8,0.33,0.0619,2.32e-05,0.25,0.804,177.094,309773,-8.496,0
0.46,0.339,9,0.0286,0.296,0.0,0.209,0.146,132.114,247133,-9.607,1
0.678,0.77,9,0.222,0.00583,0.0,0.109,0.412,90.0,284000,-4.399,0
0.579,0.96,1,0.245,0.102,0.0,0.0674,0.566,133.63,211173,-3.152,0
0.538,0.748,10,0.0549,0.0193,9.51e-06,0.672,0.57,108.3,319400,-7.352,0
0.892,0.768,10,0.181,0.0156,0.00906,0.34,0.566,103.003,243440,-2.345,0
0.573,0.939,8,0.0808,0.493,0.0,0.0994,0.963,137.382,134253,-6.441,1
0.705,0.511,6,0.202,0.125,1.72e-06,0.153,0.581,82.011,229773,-7.422,0
0.797,0.786,6,0.385,0.066,0.0,0.272,0.85,166.239,261867,-7.135,0
0.701,0.574,0,0.18,0.000351,0.00134,0.0713,0.196,170.268,325460,-7.823,1
0.561,0.72,1,0.355,0.0211,0.0,0.353,0.518,86.953,271600,-4.854,1
0.436,0.39,1,0.0326,0.557,0.0,0.12,0.119,125.313,272893,-9.62,0
0.753,0.831,11,0.0958,0.173,1.23e-05,0.0927,0.505,124.151,267328,-6.431,0
0.887,0.643,4,0.214,0.0447,0.0,0.132,0.513,99.533,299560,-2.578,0
0.826,0.837,10,0.221,0.00399,0.0,0.108,0.553,91.789,274600,-4.252,0
0.784,0.696,8,0.311,0.428,1.13e-06,0.0973,0.704,86.903,233933,-8.449,1
0.8,0.548,10,0.0343,0.00214,1.36e-06,0.505,0.702,126.077,204000,-11.39,1
0.831,0.44,1,0.203,0.172,0.0,0.115,0.628,92.688,293720,-7.273,1
0.709,0.587,11,0.107,0.00441,0.0,0.14,0.313,84.94,280200,-8.582,0
0.566,0.808,9,0.0349,8.95e-05,0.0,0.0469,0.624,114.113,160921,-5.908,0
0.76,0.458,7,0.19,0.376,0.000229,0.143,0.581,84.08,267093,-8.834,1
0.743,0.516,11,0.397,0.028,1.89e-05,0.273,0.614,188.247,255160,-8.27,0
0.405,0.683,8,0.04,0.301,1.55e-06,0.0921,0.231,159.82,238000,-8.1,1
0.717,0.662,8,0.179,0.172,0.0,0.101,0.328,141.871,252907,-6.688,0
0.614,0.67,6,0.086,0.000283,0.907,0.0695,0.938,193.218,301907,-10.758,1
0.683,0.895,5,0.336,0.0539,0.0,0.139,0.586,100.758,305067,-4.707,1
0.9,0.619,4,0.312,0.203,0.00156,0.0647,0.864,94.121,236800,-6.518,0
0.818,0.653,1,0.204,0.0335,5.46e-06,0.22,0.533,99.931,261133,-8.396,1
0.736,0.517,0,0.053,0.416,0.0,0.138,0.116,92.048,270427,-9.775,1
0.879,0.423,1,0.257,0.0133,0.000233,0.155,0.586,99.737,241533,-10.511,1
0.627,0.673,3,0.0232,0.0248,0.0506,0.132,0.25,90.008,213812,-9.123,1
0.867,0.522,1,0.0554,0.0242,0.159,0.107,0.635,107.879,240933,-7.92,1
0.848,0.698,11,0.241,0.0181,4.07e-06,0.203,0.895,101.074,294960,-4.885,0
0.799,0.514,7,0.0478,0.291,0.0,0.518,0.454,125.104,317560,-6.794,0
0.927,0.679,11,0.363,0.0471,0.0,0.0479,0.371,101.181,205107,-5.411,0
0.667,0.451,9,0.0367,0.623,1.03e-05,0.195,0.644,93.008,276573,-11.926,1
0.608,0.704,11,0.258,0.0447,0.0,0.397,0.818,79.302,256013,-5.655,0
